_id,MISSION,MISSION STATEMENT,GOAL,GOAL STATEMENT,ACTION,ACTION STATEMENT,PROGRAMME,REPORT SUMMARY,Action Formal Stakeholder,Formal Stakeholder,Action Category,Report Category,Action Labels,Report Labels,Insert Datetime
6849979e9b5e602eb0072e1f,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Actively involved in funding and supporting research initiatives aimed at reducing greenhouse gas emissions through the Ireland – New Zealand Joint Research Initiative.,United Nations Framework Convention On Climate Change,New Zealand’S Ministry For Primary Industries,International Organisation,International Organisation,International organisation 020,International organisation 016,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e20,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Actively involved in funding and supporting research initiatives aimed at reducing greenhouse gas emissions through the Ireland – New Zealand Joint Research Initiative.,United Nations Framework Convention On Climate Change,New Zealand’S Ministry For Primary Industries,International Organisation,International Organisation,International organisation 020,International organisation 016,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e21,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Actively involved in funding and supporting research initiatives aimed at reducing greenhouse gas emissions through the Ireland – New Zealand Joint Research Initiative.,United Nations Framework Convention On Climate Change,New Zealand’S Ministry For Primary Industries,International Organisation,International Organisation,International organisation 020,International organisation 016,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e22,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Teagasc is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,United Nations Framework Convention On Climate Change,Teagasc The Agriculture And Food Development Authority,International Organisation,Semi-State Agency,International organisation 020,Semi-state agency 012,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e23,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Teagasc is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,United Nations Framework Convention On Climate Change,Teagasc The Agriculture And Food Development Authority,International Organisation,Semi-State Agency,International organisation 020,Semi-state agency 012,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e24,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Teagasc is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,United Nations Framework Convention On Climate Change,Teagasc The Agriculture And Food Development Authority,International Organisation,Semi-State Agency,International organisation 020,Semi-state agency 012,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e25,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,University College Cork is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,United Nations Framework Convention On Climate Change,University College Cork,International Organisation,Research And Regulatory,International organisation 020,Research and Regulatory 091,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e26,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,University College Cork is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,United Nations Framework Convention On Climate Change,University College Cork,International Organisation,Research And Regulatory,International organisation 020,Research and Regulatory 091,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e27,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,University College Cork is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,United Nations Framework Convention On Climate Change,University College Cork,International Organisation,Research And Regulatory,International organisation 020,Research and Regulatory 091,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e28,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Actively involved in climate-related research and funding initiatives.,United Nations Framework Convention On Climate Change,University College Dublin,International Organisation,Research And Regulatory,International organisation 020,Research and Regulatory 092,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e29,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Actively involved in climate-related research and funding initiatives.,United Nations Framework Convention On Climate Change,University College Dublin,International Organisation,Research And Regulatory,International organisation 020,Research and Regulatory 092,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e2a,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Actively involved in climate-related research and funding initiatives.,United Nations Framework Convention On Climate Change,University College Dublin,International Organisation,Research And Regulatory,International organisation 020,Research and Regulatory 092,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e2b,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Trinity College Dublin is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,United Nations Framework Convention On Climate Change,Trinity College Dublin,International Organisation,Research And Regulatory,International organisation 020,Research and Regulatory 089,2025-06-11T15:50:06.111Z
