_id,MISSION,MISSION STATEMENT,GOAL,GOAL STATEMENT,ACTION,ACTION STATEMENT,Stakeholder,Category,Labels,norm,topic,source,Insert Datetime
685d9f1857f9330c86277aa1,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 4,Improve the Social Sustainability of Primary Producers,MISSION 2 GOAL 4 ACTION 1,"Teagasc Sustainability Reporting  should broaden to incorporate issues  such as: generational renewal and  collaborative farming models; gender  balance; diversity and Inclusion;  education and training; and health and  safety (including incidence of farm  accidents, stress and rates of isolation).",Bord Iascaigh Mhara,Semi-State Agency,Semi-State Agency 002,semistateagency002,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277aa2,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 4,Improve the Social Sustainability of Primary Producers,MISSION 2 GOAL 4 ACTION 1,"Teagasc Sustainability Reporting  should broaden to incorporate issues  such as: generational renewal and  collaborative farming models; gender  balance; diversity and Inclusion;  education and training; and health and  safety (including incidence of farm  accidents, stress and rates of isolation).",Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001","branding,marketinganddistribution001",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277aa3,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 4,Improve the Social Sustainability of Primary Producers,MISSION 2 GOAL 4 ACTION 1,"Teagasc Sustainability Reporting  should broaden to incorporate issues  such as: generational renewal and  collaborative farming models; gender  balance; diversity and Inclusion;  education and training; and health and  safety (including incidence of farm  accidents, stress and rates of isolation).",Fáilte Ireland,Semi-State Agency,Semi-State Agency 005,semistateagency005,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277aa4,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 4,Improve the Social Sustainability of Primary Producers,MISSION 2 GOAL 4 ACTION 1,"Teagasc Sustainability Reporting  should broaden to incorporate issues  such as: generational renewal and  collaborative farming models; gender  balance; diversity and Inclusion;  education and training; and health and  safety (including incidence of farm  accidents, stress and rates of isolation).",Seafood Producers,Producers,Producers 025,producers025,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277aa5,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 2,"A Strategic Funding Approach for Research, Development and Innovation",MISSION 4 GOAL 2 ACTION 1,Maintain publicly-funded research in  agri-food at an appropriate funding  level.,Farmers,Producers,Producers 008,producers008,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277aa6,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 2,"A Strategic Funding Approach for Research, Development and Innovation",MISSION 4 GOAL 2 ACTION 1,Maintain publicly-funded research in  agri-food at an appropriate funding  level.,Fishers,Producers,Producers 010,producers010,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277aa7,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 2,"A Strategic Funding Approach for Research, Development and Innovation",MISSION 4 GOAL 2 ACTION 1,Maintain publicly-funded research in  agri-food at an appropriate funding  level.,Agri-food Businesses,Processors,Processors 002,processors002,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277aa8,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 2,"A Strategic Funding Approach for Research, Development and Innovation",MISSION 4 GOAL 2 ACTION 1,Maintain publicly-funded research in  agri-food at an appropriate funding  level.,European Union,International organisation,International organisation 008,internationalorganisation008,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277aa9,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 2,"A Strategic Funding Approach for Research, Development and Innovation",MISSION 4 GOAL 2 ACTION 1,Maintain publicly-funded research in  agri-food at an appropriate funding  level.,National Treatment Purchase Fund,State Agencies and Local Authorities,State Agencies and Local Authorities 009,stateagenciesandlocalauthorities009,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277aaa,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 1,Immediately implement the ‘Ag  Climatise’ Roadmap.,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",carbon,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277aab,MISSION 0,MONITORING AND IMPLEMENTATION FRAMEWORK,MISSION 0 GOAL 0,Dialogue and Partnership,MISSION 0 GOAL 0 ACTION 9,"Build on the experience of the national  dialogues, held in 2021 as part of  Irelands preparations for the UN Food  Systems Summit, by continuing the  culture of dialogue and stakeholder  engagement, which is an important  component of a food systems  approach.","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",carbon,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277aac,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 1,Immediately implement the ‘Ag  Climatise’ Roadmap.,Farmers,Producers,Producers 008,producers008,carbon,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277aad,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 1,Immediately implement the ‘Ag  Climatise’ Roadmap.,Environmental Protection Agency,State Agencies ,State Agencies  001,stateagencies001,carbon,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277aae,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 1,Immediately implement the ‘Ag  Climatise’ Roadmap.,Intergovernmental Panel on Climate Change,Research and Regulatory,Research and Regulatory 048,researchandregulatory048,carbon,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277aaf,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 1,Immediately implement the ‘Ag  Climatise’ Roadmap.,SignPost Farm Programme,Semi-state agency,Semi-state agency 010,semistateagency010,carbon,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ab0,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 2,Produce detailed plans by Q2 2022 to  manage the sustainable environmental  footprint of the dairy and the beef  sectors.,Ag Climatise,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 002","departmentofagriculture,foodandthemarine002",carbon,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ab1,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 2,Produce detailed plans by Q2 2022 to  manage the sustainable environmental  footprint of the dairy and the beef  sectors.,National Dairy Council,Trade Association,Trade Association 022,tradeassociation022,carbon,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ab2,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 2,Produce detailed plans by Q2 2022 to  manage the sustainable environmental  footprint of the dairy and the beef  sectors.,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,carbon,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ab3,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 2,Produce detailed plans by Q2 2022 to  manage the sustainable environmental  footprint of the dairy and the beef  sectors.,Farmers,Producers,Producers 008,producers008,carbon,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ab4,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 3,"Update Ag Climatise, as required, to  ensure consistency with new targets  agreed nationally and internationally  for the agri-food sector.",Ag Climatise,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 002","departmentofagriculture,foodandthemarine002",carbon,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ab5,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 3,"Update Ag Climatise, as required, to  ensure consistency with new targets  agreed nationally and internationally  for the agri-food sector.","Department of Environment, Climate and Communications","Department of Environment, Climate and Communications","Department of Environment, Climate and Communications 004","departmentofenvironment,climateandcommunications004",carbon,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ab6,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 3,"Update Ag Climatise, as required, to  ensure consistency with new targets  agreed nationally and internationally  for the agri-food sector.",Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,carbon,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ab7,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 3,"Update Ag Climatise, as required, to  ensure consistency with new targets  agreed nationally and internationally  for the agri-food sector.",Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001","branding,marketinganddistribution001",carbon,Food Vision Action,2025-06-26T20:27:20.614Z
