_id,Speaker,Topic Thoughts,Sentiment,Organization,Designation,Category,Labels,Insert Datetime
6849ec1628a615fc0c4cef1d,Dr. Eimear Cotter,The speaker supports measures that reduce emissions and improve water quality as beneficial for the environment.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef1e,Dr. Eimear Cotter,"The speaker supports measures that reduce emissions and improve water quality, viewing them as beneficial for both the environment and cost-effectiveness.",Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef1f,Dr. Eimear Cotter,"The speaker advocates for measures that reduce emissions and nutrient release into water bodies, emphasizing the environmental benefits of low-emission slurry spreading.",Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef20,Deputy Matt Carthy,"The speaker emphasizes the importance of protecting watercourses and acknowledges the EPA's concerns regarding nitrates, phosphorus, and pesticides affecting water quality.",Support,Sinn Féin,"Member of the European Parliament (MEP) (2014 2020), Teachta Dála (TD) for the Cavan Monaghan constituency (since 2020)",Political Party 009,"Political Party 009, Member of the European Parliament (MEP) (2014 2020), Teachta Dála (TD) for the Cavan Monaghan constituency (since 2020)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef21,Deputy Matt Carthy,"The speaker emphasizes the importance of protecting watercourses and acknowledges concerns regarding nitrates, phosphorus, and pesticides in relation to water quality.",Support,Sinn Féin,"Member of the European Parliament (MEP) (2014 2020), Teachta Dála (TD) for the Cavan Monaghan constituency (since 2020)",Political Party 009,"Political Party 009, Member of the European Parliament (MEP) (2014 2020), Teachta Dála (TD) for the Cavan Monaghan constituency (since 2020)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef22,Dr. Eimear Cotter,"The speaker expresses concern that nitrates contribute to eutrophication, leading to harmful algal blooms and negatively impacting ecological health in water bodies.",Oppose,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef23,Dr. Eimear Cotter,"The speaker expresses concern that nitrates contribute to eutrophication, leading to ecological harm in water bodies.",Oppose,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef24,Dr. Eimear Cotter,"The speaker views nitrates as a contributing factor to eutrophication, leading to ecological harm in water bodies.",Oppose,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef25,Dr. Eimear Cotter,"The speaker expresses concern that nitrates contribute to eutrophication, leading to harmful algal blooms and negatively impacting water ecological health.",Oppose,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef26,Dr. Jenny Deakin,"The speaker expresses a positive stance on water quality in Ireland, noting that there are not many sources exceeding drinking water standards.",Support,Environmental Protection Agency,Manager of the Catchment Science and Management Unit,State Agencies  001,"State Agencies  001, Manager of the Catchment Science and Management Unit",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef27,Dr. Jenny Deakin,No position expressed on rivers.,Neutral,Environmental Protection Agency,Manager of the Catchment Science and Management Unit,State Agencies  001,"State Agencies  001, Manager of the Catchment Science and Management Unit",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef28,Dr. Eimear Cotter,"The speaker emphasizes that nitrates pollution is a significant issue affecting various regions and must be addressed by all farmers, not just intensive ones.",Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef29,Dr. Eimear Cotter,The speaker supports the implementation of the fifth nitrates action programme to address increasing nutrient levels and improve water quality.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef2a,Dr. Eimear Cotter,The speaker advocates for the full implementation of the fifth nitrates action programme to address increasing nutrient levels and improve water quality.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef2b,Dr. Eimear Cotter,"The speaker advocates for measures that address multiple environmental issues simultaneously, including emissions.",Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef2c,Senator Tim Lombard,The speaker expresses concern about the impact of defective infrastructure on water bodies and seeks a program to address these issues.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef2d,Senator Tim Lombard,The speaker expresses concern about the impact of defective infrastructure on water bodies and seeks a program to address these issues.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef2e,Dr. Eimear Cotter,The speaker emphasizes the need for improved investment and resources to address delays in urban water discharge management.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef2f,Dr. Eimear Cotter,The speaker emphasizes the need for timely investment and improved infrastructure to address delays in urban water discharges.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef30,Senator Tim Lombard,The speaker supports the EPA's actions in addressing water issues and advocates for the increased use of the section 63 process to manage water bodies effectively.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef31,Senator Tim Lombard,The speaker supports the EPA's actions in addressing water issues and advocates for the increased use of the section 63 process to manage water bodies effectively.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef32,Senator Tim Lombard,The speaker supports the EPA's actions in addressing water issues and advocates for more frequent use of the section 63 process.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef33,Senator Tim Lombard,The speaker supports the EPA's actions in addressing water issues and advocates for more frequent use of the section 63 process.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef34,Senator Tim Lombard,The speaker believes the EPA should take more action regarding the management of water bodies and supports the effective use of the section 63 process.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef35,Senator Tim Lombard,The speaker believes the EPA should take more action regarding the management of water bodies and supports the effective use of the section 63 process.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef36,Senator Tim Lombard,The speaker believes the EPA should take appropriate actions regarding water management and utilize the section 63 process more frequently.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef37,Senator Tim Lombard,The speaker believes the EPA should take appropriate actions regarding water management and utilize the section 63 process more frequently.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef38,Dr. Eimear Cotter,"The speaker expresses concern about the current state of water bodies, indicating that half are unsatisfactory and that meeting future objectives will be extremely challenging.",Oppose,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef39,Dr. Eimear Cotter,The speaker emphasizes the need for increased enforcement and focus on compliance with water quality legislation by local authorities.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef3a,Dr. Eimear Cotter,The speaker expresses a need for increased enforcement and focus on compliance with water quality legislation by local authorities.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef3b,Dr. Eimear Cotter,The speaker emphasizes the need for increased enforcement and focus on compliance with water quality legislation.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef3c,Dr. Eimear Cotter,The speaker expresses concern about compliance issues in water quality legislation and emphasizes the need for increased enforcement actions by local authorities.,Neutral,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef3d,Dr. Jenny Deakin,The speaker acknowledges the need to assess the impact of nitrates from derogation farms on water quality.,Neutral,Environmental Protection Agency,Manager of the Catchment Science and Management Unit,State Agencies  001,"State Agencies  001, Manager of the Catchment Science and Management Unit",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef3e,Dr. Jenny Deakin,The speaker acknowledges the need to assess the impact of derogation farms on water quality in relation to nitrates.,Neutral,Environmental Protection Agency,Manager of the Catchment Science and Management Unit,State Agencies  001,"State Agencies  001, Manager of the Catchment Science and Management Unit",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef3f,Dr. Eimear Cotter,The speaker acknowledges recent improvements in water bodies due to prioritized actions in river basin management but emphasizes the need for more information to understand the driving factors behind these changes.,Neutral,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
