_id,Speaker,Topic Thoughts,Sentiment,Organization,Designation,Category,Labels,Insert Datetime
6849ec1728a615fc0c4cf4ea,Ms Laura Burke,The speaker acknowledges the need for a discussion on carbon neutrality and emphasizes the agricultural sector's responsibility to comply with environmental requirements.,Support,Environmental Protection Agency,Director General,State Agencies  001,"State Agencies  001, Director General",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4eb,Ms Laura Burke,The speaker acknowledges the need for a discussion on carbon neutrality and emphasizes the sector's responsibility to comply with environmental requirements.,Neutral,Environmental Protection Agency,Director General,State Agencies  001,"State Agencies  001, Director General",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4ec,Deputy Pat Deering,"The speaker supports a balanced approach to carbon taxation, emphasizing the need to avoid detrimental impacts on the agricultural sector.",Support,Fine Gael,"Deputy (TD), Former Chair of the Joint Oireachtas Committee on Agriculture, Food and the Marine",Political Party 003,"Political Party 003, Deputy (TD), Former Chair of the Joint Oireachtas Committee on Agriculture, Food and the Marine",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4ed,Deputy Pat Deering,"The speaker supports a balanced approach to carbon taxation, warning against its potential negative impact on the agricultural sector and rural Ireland.",Neutral,Fine Gael,"Deputy (TD), Former Chair of the Joint Oireachtas Committee on Agriculture, Food and the Marine",Political Party 003,"Political Party 003, Deputy (TD), Former Chair of the Joint Oireachtas Committee on Agriculture, Food and the Marine",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4ee,Deputy Pat Deering,"The speaker supports a balanced approach to carbon taxation, emphasizing the need to avoid detrimental impacts on agriculture, particularly the suckler sector.",Support,Fine Gael,"Deputy (TD), Former Chair of the Joint Oireachtas Committee on Agriculture, Food and the Marine",Political Party 003,"Political Party 003, Deputy (TD), Former Chair of the Joint Oireachtas Committee on Agriculture, Food and the Marine",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4ef,Mr. Andrew St. Ledger,The speaker advocates for allowing trees to grow older to absorb more carbon and develop complex ecosystem services.,Support,The Woodland League,Co founder and Spokesperson,NGO 028,"NGO 028, Co founder and Spokesperson",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4f0,Mr. Andrew St. Ledger,The speaker advocates for long-term carbon storage through the development of older trees and complex ecosystems.,Support,The Woodland League,Co founder and Spokesperson,NGO 028,"NGO 028, Co founder and Spokesperson",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4f1,Mr. Andrew St. Ledger,The speaker advocates for long-term carbon storage through the growth of older trees in forests.,Support,The Woodland League,Co founder and Spokesperson,NGO 028,"NGO 028, Co founder and Spokesperson",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4f2,Ms Cliona Sharkey,The speaker acknowledges the need for a low-carbon agricultural economy to address climate change.,Support,Trócaire,Policy Advisor on Climate Change,NGO 029,"NGO 029, Policy Advisor on Climate Change",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4f3,Ms Cliona Sharkey,The speaker emphasizes the need for a low-carbon agricultural economy to address climate change.,Support,Trócaire,Policy Advisor on Climate Change,NGO 029,"NGO 029, Policy Advisor on Climate Change",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4f4,Ms Cliona Sharkey,The speaker emphasizes the need for a low-carbon agricultural economy to address climate change and support rural communities.,Support,Trócaire,Policy Advisor on Climate Change,NGO 029,"NGO 029, Policy Advisor on Climate Change",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4f5,Mr. Oisín Coghlan,"The speaker supports a net zero carbon target for Ireland by 2050, emphasizing the need for significant reductions.",Support,Friends of the Earth Ireland,Director,NGO 015,"NGO 015, Director",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4f6,Mr. Oisín Coghlan,The speaker advocates for reducing emissions by improving energy efficiency and transitioning away from peat for electricity generation.,Support,Friends of the Earth Ireland,Director,NGO 015,"NGO 015, Director",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4f7,Mr. Oisín Coghlan,The speaker advocates for reducing emissions through energy efficiency and transitioning away from peat for electricity generation.,Support,Friends of the Earth Ireland,Director,NGO 015,"NGO 015, Director",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4f8,Professor John Sweeney,The speaker emphasizes the importance of focusing on rural development in agricultural policies to support communities during the transition.,Support,Maynooth University,Emeritus Professor,Research and Regulatory 055,"Research and Regulatory 055, Emeritus Professor",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4f9,Professor John Sweeney,"The speaker advocates for a just transition in agriculture, emphasizing the importance of rural development and ecological focus in policy negotiations.",Support,Maynooth University,Emeritus Professor,Research and Regulatory 055,"Research and Regulatory 055, Emeritus Professor",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4fa,Mr. Andrew St. Ledger,The speaker believes that hedgerows and woodlands should be included in carbon calculations due to their significant carbon sequestration potential.,Support,The Woodland League,Co founder and Spokesperson,NGO 028,"NGO 028, Co founder and Spokesperson",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4fb,Ms Cliona Sharkey,The speaker emphasizes the necessity of urgent climate action to meet the Paris Agreement's temperature limits and ensure a habitable planet for society.,Support,Trócaire,Policy Advisor on Climate Change,NGO 029,"NGO 029, Policy Advisor on Climate Change",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4fc,Deputy Jack Chambers,The speaker supports inverting the carbon model and localised exporting as a means to transform the economic model and society.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4fd,Mr. Charles Stanley-Smith,The speaker emphasizes the importance of protecting freshwater pearl mussels to meet water quality standards.,Support,An Taisce  The National Trust for Ireland,Former Chairperson,NGO 002,"NGO 002, Former Chairperson",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4fe,Mr. Charles Stanley-Smith,The speaker emphasizes the importance of meeting water framework directive targets to avoid fines and protect freshwater pearl mussels.,Support,An Taisce  The National Trust for Ireland,Former Chairperson,NGO 002,"NGO 002, Former Chairperson",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf4ff,Mr. Charles Stanley-Smith,The speaker believes the classification of biomass as zero carbon is a mistake and is wrong.,Oppose,An Taisce  The National Trust for Ireland,Former Chairperson,NGO 002,"NGO 002, Former Chairperson",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf500,Mr. Charles Stanley-Smith,The speaker believes that the classification of biomass as zero carbon is a mistake and is incorrect.,Oppose,An Taisce  The National Trust for Ireland,Former Chairperson,NGO 002,"NGO 002, Former Chairperson",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf501,Ms Cliona Sharkey,The speaker emphasizes the importance of participatory development and local engagement in decision-making.,Support,Trócaire,Policy Advisor on Climate Change,NGO 029,"NGO 029, Policy Advisor on Climate Change",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf502,Ms Cliona Sharkey,The speaker emphasizes the importance of participatory development and local decision-making to engage communities effectively.,Support,Trócaire,Policy Advisor on Climate Change,NGO 029,"NGO 029, Policy Advisor on Climate Change",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf503,Ms Cliona Sharkey,The speaker emphasizes the importance of participatory development and local decision-making to foster community engagement.,Support,Trócaire,Policy Advisor on Climate Change,NGO 029,"NGO 029, Policy Advisor on Climate Change",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf504,Mr. Oisín Coghlan,"The speaker views community involvement in renewable energy projects as essential and positive, particularly through schemes that allow local participation and ownership.",Support,Friends of the Earth Ireland,Director,NGO 015,"NGO 015, Director",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf505,Mr. Oisín Coghlan,"The speaker views community involvement in renewable energy projects as essential and positive, emphasizing the importance of local participation and ownership.",Support,Friends of the Earth Ireland,Director,NGO 015,"NGO 015, Director",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf506,Mr. Oisín Coghlan,The speaker emphasizes the importance of engaging with community members to understand their needs and aspirations for a fossil-free future.,Support,Friends of the Earth Ireland,Director,NGO 015,"NGO 015, Director",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf507,Mr. Oisín Coghlan,The speaker emphasizes the importance of engaging with the community to understand their needs and aspirations for a fossil-free future.,Support,Friends of the Earth Ireland,Director,NGO 015,"NGO 015, Director",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf508,Professor Brian Gallachóir,The speaker acknowledges significant challenges in removing carbon from economies and emphasizes the need for cost-effective solutions.,Neutral,University College Cork,"Professor of Energy Engineering and Director of MaREI, the SFI Research Centre for Energy, Climate and Marine",Research and Regulatory 091,"Research and Regulatory 091, Professor of Energy Engineering and Director of MaREI, the SFI Research Centre for Energy, Climate and Marine",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf509,Professor Brian Gallachóir,The speaker acknowledges significant challenges in removing carbon from economies and emphasizes the importance of cost-effective solutions without promoting specific technologies.,Neutral,University College Cork,"Professor of Energy Engineering and Director of MaREI, the SFI Research Centre for Energy, Climate and Marine",Research and Regulatory 091,"Research and Regulatory 091, Professor of Energy Engineering and Director of MaREI, the SFI Research Centre for Energy, Climate and Marine",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf50a,Senator Paul Daly,"The speaker acknowledges the need for a mixture of biofuels and fossil fuels, indicating a pragmatic approach to carbon management.",Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf50b,Senator Paul Daly,"The speaker acknowledges the need for a mixture of biofuels and fossil fuels, indicating a pragmatic approach to carbon management.",Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf50c,Senator Paul Daly,"The speaker acknowledges the need for a mixture of biofuels and fossil fuels, indicating a pragmatic approach to carbon management.",Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf50d,Senator Paul Daly,"The speaker acknowledges the need for a mixture of biofuels and fossil fuels, indicating a pragmatic approach to carbon management.",Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf50e,Senator Paul Daly,"The speaker acknowledges the need for a combination of biofuels and fossil fuels, indicating a pragmatic approach to carbon management.",Neutral,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf50f,Senator Paul Daly,"The speaker acknowledges the need for a combination of biofuels and fossil fuels, indicating a pragmatic approach to carbon management.",Neutral,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf510,Senator Paul Daly,"The speaker acknowledges the need for a combination of biofuels and fossil fuels, indicating a pragmatic approach to carbon management.",Neutral,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:31.061Z
